#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
687493	8450	3836	114028	110034	-	-	CUL4B	KPNA1	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	IPOA5|NPI-1|RCH2|SRP1	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P52294	B3KXZ2	NP_002255	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687494	8450	3848	114028	110046	-	-	CUL4B	KRT1	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	CK1|EHK|EHK1|EPPK|K1|KRT1A|NEPPK	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P04264	-	NP_006112	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687495	8450	3858	114028	110056	-	-	CUL4B	KRT10	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	BCIE|BIE|CK10|EHK|K10|KPP	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P13645	-	NP_000412|NP_001366295	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687496	8450	3860	114028	110058	-	-	CUL4B	KRT13	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	CK13|K13|WSN2	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P13646	A1A4E9	NP_002265|NP_705694	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687497	8450	3861	114028	110059	-	-	CUL4B	KRT14	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	CK14|EBS3|EBS4|K14|NFJ	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P02533	-	NP_000517	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687498	8450	3868	114028	110066	-	-	CUL4B	KRT16	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	CK16|FNEPPK|K16|K1CP|KRT16A|NEPPK|PC1	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P08779	-	NP_005548	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687499	8450	3849	114028	110047	-	-	CUL4B	KRT2	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	CK-2e|K2e|KRT2A|KRT2E|KRTE	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P35908	-	NP_000414	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687500	8450	192666	114028	128175	-	-	CUL4B	KRT24	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	K24|KA24	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	Q2M2I5	-	NP_061889	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687501	8450	3852	114028	110050	-	-	CUL4B	KRT5	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	CK5|DDD|DDD1|EBS2|K5|KRT5A	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P13647	-	NP_000415	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687502	8450	112802	114028	125205	-	-	CUL4B	KRT71	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	HYPT13|K6IRS1|KRT6IRS|KRT6IRS1	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	Q3SY84	-	NP_258259	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687503	8450	9119	114028	114567	-	-	CUL4B	KRT75	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	K6HF|KB18|PFB	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	O95678	-	NP_004684	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687504	8450	51350	114028	119492	-	-	CUL4B	KRT76	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	HUMCYT2A|KRT2B|KRT2P	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	Q01546	-	NP_056932	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687505	8450	3891	114028	110089	-	-	CUL4B	KRT85	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	ECTD4|HB5|Hb-5|K85|KRTHB5|hHb5	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P78386	B7Z7N3|F5GYI5	NP_002274|NP_001287739	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687506	8450	3857	114028	110055	-	-	CUL4B	KRT9	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	CK-9|EPPK|K9	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P35527	-	NP_000217	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687507	8450	23367	114028	116947	-	-	CUL4B	LARP1	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	LARP	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	Q6PKG0	-	NP_001354642|NP_001354643|NP_001354644|NP_001354645|NP_001354646|NP_001354647|NP_001354648|NP_291029|NP_056130	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687508	8450	3945	114028	110137	-	-	CUL4B	LDHB	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	HEL-S-281|LDH-B|LDH-H|LDHBD|TRG-5	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P07195	Q5U077	NP_001302466|NP_002291|NP_001167568	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687509	8450	3959	114028	110150	-	-	CUL4B	LGALS3BP	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	90K|BTBD17B|CyCAP|M2BP|MAC-2-BP|TANGO10B|gp90	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	Q08380	-	NP_005558	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687510	8450	28318	114028	118202	-	-	CUL4B	IGHV3OR15-7	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	IGHV3/OR15-7	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	-	-	-	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687511	8450	53353	114028	119750	-	-	CUL4B	LRP1B	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	LRP-DIT|LRPDIT	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	Q9NZR2	-	NP_061027	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687512	8450	4069	114028	110247	-	-	CUL4B	LYZ	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	LZM	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P61626	B2R4C5	NP_000230	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687513	8450	56922	114028	121249	-	-	CUL4B	MCCC1	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	MCC-B|MCCA	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	Q96RQ3	Q68D27|E9PHF7	NP_001280202|NP_064551	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687514	8450	758	114028	107213	-	RP4-754E20__B.2	CUL4B	MPPED1	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	239AB|C22orf1|FAM1A	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	O15442	-	NP_001037835	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687515	8450	23077	114028	116709	-	AC001226.5	CUL4B	MYCBP2	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	PAM	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	O75592	-	NP_055872	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687516	8450	150678	114028	127315	-	-	CUL4B	MYEOV2	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	-	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	Q8WXC6	-	NP_612209|NP_001156896	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687517	8450	399687	114028	134384	-	-	CUL4B	MYO18A	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	MYSPDZ|SPR210	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	Q92614	Q9NYE8|A0A024QZ63	NP_976063|NP_001333694|NP_001333695|NP_001333696|NP_001333697|NP_510880	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687518	8450	4673	114028	110754	-	-	CUL4B	NAP1L1	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	NAP1|NAP1L|NRP	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P55209	A0A024RBB7|F8W543	NP_001317160|NP_001317161|NP_001294853|NP_631946|NP_004528	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687519	8450	4691	114028	110771	-	-	CUL4B	NCL	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	C23	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P19338	B3KM80|A0A024R4A0	NP_005372	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687520	8450	4738	114028	110815	-	-	CUL4B	NEDD8	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	NEDD-8	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	#LPPI|All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|Likely protein-protein interaction|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	Q15843	-	NP_006147	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687521	8450	4790	114028	110857	-	-	CUL4B	NFKB1	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	EBP-1|KBF1|NF-kB1|NF-kappa-B|NF-kappaB|NFKB-p105|NFKB-p50|NFkappaB|p105|p50	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P19838	A0A024RDJ4	NP_001158884|NP_003989|NP_001306155	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687522	8450	4521	114028	110621	-	-	CUL4B	NUDT1	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	MTH1	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P36639	A0A024R858|A0A024R819	NP_945192|NP_002443|NP_945190|NP_945191|NP_945187|NP_945186|NP_945188	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687523	8450	84309	114028	124035	-	-	CUL4B	NUDT16L1	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	SDOS	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	Q9BRJ7	B2RD96|W4VSQ8	NP_115725|NP_001180381	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687524	8450	26986	114028	117939	-	-	CUL4B	PABPC1	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	PAB1|PABP|PABP1|PABPC2|PABPL1	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P11940	A0A024R9C1	NP_002559	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687525	8450	8761	114028	114296	-	-	CUL4B	PABPC4	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	APP-1|APP1|PABP4|iPABP	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	Q13310	-	NP_003810|NP_001129126|NP_001129125	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687526	8450	5092	114028	111125	-	-	CUL4B	PCBD1	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	DCOH|PCBD|PCD|PHS	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P61457	-	NP_000272|NP_001309933|NP_001276726	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687527	8450	192111	114028	128154	-	-	CUL4B	PGAM5	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	BXLBV68	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	Q96HS1	-	NP_612642|NP_001164014|NP_001164015	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687528	8450	55023	114028	120353	-	RP11-173D14.2	CUL4B	PHIP	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	BRWD2|DCAF14|WDR11|ndrp	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	Q8WWQ0	-	NP_060404	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687529	8450	5351	114028	111366	-	RP5-1077B9.2	CUL4B	PLOD1	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	EDS6|LH|LH1|LLH|PLOD	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	Q02809	A0A024R4H0	NP_001303249|NP_000293	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687530	8450	5478	114028	111474	-	-	CUL4B	PPIA	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	CYPA|CYPH|HEL-S-69p	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P62937	V9HWF5	NP_066953|NP_001287910	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687531	8450	5052	114028	111089	-	RP11-291L19.4	CUL4B	PRDX1	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	MSP23|NKEF-A|NKEFA|PAG|PAGA|PAGB|PRX1|PRXI|TDPX2	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	Q06830	-	NP_002565|NP_859048|NP_001189360|NP_859047	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687532	8450	10935	114028	116136	-	-	CUL4B	PRDX3	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	AOP-1|AOP1|HBC189|MER5|PRO1748|SP-22|prx-III	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	P30048	-	NP_001289201|NP_006784|NP_054817	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687533	8450	25797	114028	117329	-	-	CUL4B	QPCT	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	GCT|QC|sQC	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	Q16769	-	NP_036545	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
687534	8450	10432	114028	115700	-	-	CUL4B	RBM14	CUL-4B|MRXHF2|MRXS15|MRXSC|SFM2	COAA|PSP2|SIP|SYTIP1|TMEM137	Affinity Capture-MS	physical	Bennett EJ (2010)	PUBMED:21145461	9606	9606	High Throughput	-	-	All data was filtered to a 1% false discovery rate (peptide level) prior to analysis using CompPASS to identify high confidence candidate interacting proteins|TAP-tagged Cul4B|exogenous expression of bait	-	BIOGRID	Q13620	K4DI93	NP_003579|NP_001317553|NP_001073341|NP_001356074	Q96PK6	-	NP_001185766|NP_001185765|NP_006319	BTO:0002181	HEK-293T cell	cell line	-	-	-	Homo sapiens	Homo sapiens
