#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
3216710	43740574	83442	4383871	123644	GU280_gp08	RP11-569G9.2	ORF7b	SH3BGRL3	SARS-CoV2 ORF7b|SARS-CoV-2 ORF7b|7b|NS7B_SARS2|PRO_0000449799	HEL-S-297|SH3BP-1|TIP-B1	Proximity Label-MS	physical	Liu X (2021)	PUBMED:34709727	2697049	9606	High Throughput	1.0	-	BioID|High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	P0DTD8	-	YP_009725318	Q9H299	-	NP_112576	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3216874	43740577	83442	4383873	123644	GU280_gp09	RP11-569G9.2	ORF8	SH3BGRL3	SARS-CoV2 ORF8|SARS-CoV-2 ORF8|8|NS7B_SARS2|PRO_0000449655	HEL-S-297|SH3BP-1|TIP-B1	Proximity Label-MS	physical	Liu X (2021)	PUBMED:34709727	2697049	9606	High Throughput	1.0	-	BioID|High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	P0DTC8	-	YP_009724396	Q9H299	-	NP_112576	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3216968	-	83442	4383874	123644	-	RP11-569G9.2	ORF9b	SH3BGRL3	SARS-CoV2 ORF9b|SARS-CoV-2 ORF9b|9b|ORF9B_SARS2|PRO_0000449657	HEL-S-297|SH3BP-1|TIP-B1	Proximity Label-MS	physical	Liu X (2021)	PUBMED:34709727	2697049	9606	High Throughput	1.0	-	BioID|High confidence interactions are assigned based on their statistical filtering score (BFDR =< 0.01) and further refined using the CRAPome contaminant repository.|The associated score is the original published SAINT score determined by the authors using Significance Analysis of INTeractome (SAINT) express version 3.6.0.	-	BIOGRID	P0DTD2	-	-	Q9H299	-	NP_112576	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3305395	899	83442	107339	123644	-	RP11-569G9.2	CCNF	SH3BGRL3	FBX1|FBXO1	HEL-S-297|SH3BP-1|TIP-B1	Proximity Label-MS	physical	Rayner SL (2021)	PUBMED:33729478	9606	9606	High Throughput	100.0	-	Proximity Label-MS was carried out to identify high-confidence protein interactions with an abundance ratio that was >1.5 fold over control (Fold Abundance ratio over vector control reported)	-	BIOGRID	P41002	Q59HD0	NP_001752|NP_001310467	Q9H299	-	NP_112576	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3381092	3169	83442	109411	123644	-	RP11-569G9.2	FOXA1	SH3BGRL3	HNF3A|TCF3A	HEL-S-297|SH3BP-1|TIP-B1	Affinity Capture-MS	physical	Wang S (2018)	PUBMED:30572598	9606	9606	High Throughput	-	-	-	-	BIOGRID	P55317	-	NP_004487	Q9H299	-	NP_112576	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3473749	54764	83442	120139	123644	RP11-298J20.4	RP11-569G9.2	ZRANB1	SH3BGRL3	TRABID	HEL-S-297|SH3BP-1|TIP-B1	Affinity Capture-MS	physical	Chen Y (2022)	PUBMED:35944360	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UGI0	-	NP_060050	Q9H299	-	NP_112576	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3496423	6598	83442	112482	123644	-	RP11-569G9.2	SMARCB1	SH3BGRL3	BAF47|INI1|MRD15|PPP1R144|RDT|RTPS1|SNF5|SNF5L1|SWNTS1|Sfh1p|Snr1|hSNFS	HEL-S-297|SH3BP-1|TIP-B1	Affinity Capture-MS	physical	Kim M (2021)	PUBMED:34591612	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q12824	Q9H836	NP_001349806|NP_001304875|NP_001007469|NP_003064	Q9H299	-	NP_112576	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3502901	43740578	83442	4383863	123644	GU280_gp01_nsp15	RP11-569G9.2	nsp15	SH3BGRL3	ORF1ab|ORF1ab-nsp15|SARS-CoV2 nsp15|SARS-CoV-2 nsp15|Uridylate-specific endoribonuclease|endoRNAse|R1AB_SARS2|PRO_0000449632	HEL-S-297|SH3BP-1|TIP-B1	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:36217030	2697049	9606	High Throughput	-	-	High confidence SARS-CoV-2-human protein interaction	-	BIOGRID	P0DTD1	-	YP_009725310	Q9H299	-	NP_112576	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3504619	43740572	83442	4383870	123644	GU280_gp06	RP11-569G9.2	ORF6	SH3BGRL3	SARS-CoV2 ORF6|SARS-CoV-2 ORF6|6|NS6_SARS2|PRO_0000449653	HEL-S-297|SH3BP-1|TIP-B1	Affinity Capture-MS	physical	Zhou Y (2022)	PUBMED:36217030	2697049	9606	High Throughput	-	-	High confidence SARS-CoV-2-human protein interaction	-	BIOGRID	P0DTC6	-	YP_009724394	Q9H299	-	NP_112576	-	-	-	-	-	-	Severe acute respiratory syndrome coronavirus 2	Homo sapiens
3516629	5894	83442	111831	123644	-	RP11-569G9.2	RAF1	SH3BGRL3	CMD1NN|CRAF|NS5|Raf-1|c-Raf	HEL-S-297|SH3BP-1|TIP-B1	Affinity Capture-MS	physical	Yuan J (2022)	PUBMED:36244648	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P04049	B4E0X2|L7RRS6	NP_001341624|NP_001341620|NP_001341621|NP_001341622|NP_001341623|NP_002871|NP_001341619|NP_001341618	Q9H299	-	NP_112576	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3524796	440730	83442	136847	123644	-	RP11-569G9.2	TRIM67	SH3BGRL3	TNL	HEL-S-297|SH3BP-1|TIP-B1	Affinity Capture-MS	physical	Demirdizen E (2022)	PUBMED:36215168	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q6ZTA4	-	NP_001287818|NP_001004342	Q9H299	-	NP_112576	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3560545	1469	83442	107851	123644	-	RP11-569G9.2	CST1	SH3BGRL3	-	HEL-S-297|SH3BP-1|TIP-B1	Affinity Capture-MS	physical	Li D (2023)	PUBMED:36369321	9606	9606	High Throughput	-	-	-	-	BIOGRID	P01037	-	NP_001889	Q9H299	-	NP_112576	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3711163	1051	83442	107480	123644	PP9092	RP11-569G9.2	CEBPB	SH3BGRL3	C/EBP-beta|IL6DBP|NF-IL6|TCF5	HEL-S-297|SH3BP-1|TIP-B1	Affinity Capture-MS	physical	Dittmar G (2019)	PUBMED:30884312	9606	9606	High Throughput	-	-	FDR cutoff of 5%|IP-MS in SU-DHL1 cells	-	BIOGRID	P17676	-	NP_001272807|NP_001272808|NP_005185	Q9H299	-	NP_112576	-	-	-	-	-	-	Homo sapiens	Homo sapiens
3750695	59272	83442	121864	123644	UNQ868/PRO1885	RP11-569G9.2	ACE2	SH3BGRL3	ACEH	HEL-S-297|SH3BP-1|TIP-B1	Affinity Capture-MS	physical	Montezano AC (2023)	PUBMED:37640791	9606	9606	High Throughput	-	-	High confidence interactions were filtered with > 1 unique peptide and an FDR < 0.01.	-	BIOGRID	Q9BYF1	-	NP_068576	Q9H299	-	NP_112576	-	-	-	-	-	-	Homo sapiens	Homo sapiens
